1,-3,-1,3,2,0.2086
1,-3,-1,3,3,0.2448
1,-3,0,-3,-3,0.4525
1,-3,0,-3,-2,0.4541
1,-3,0,-3,-1,0.4568
1,-3,0,-3,0,0.4611
1,-3,0,-3,1,0.4667
1,-3,0,-3,2,0.4724
1,-3,0,-3,3,0.477
1,-3,0,-2,-3,0.4215
1,-3,0,-2,-2,0.4245
1,-3,0,-2,-1,0.4297
1,-3,0,-2,0,0.4379
1,-3,0,-2,1,0.4489
1,-3,0,-2,2,0.4605
1,-3,0,-2,3,0.4699
1,-3,0,-1,-3,0.3634
1,-3,0,-1,-2,0.368
1,-3,0,-1,-1,0.3766
1,-3,0,-1,0,0.3912
1,-3,0,-1,1,0.4123
1,-3,0,-1,2,0.4357
1,-3,0,-1,3,0.4553
1,-3,0,0,-3,0.2703
1,-3,0,0,-2,0.2753
1,-3,0,0,-1,0.2853
1,-3,0,0,0,0.3043
1,-3,0,0,1,0.3376
1,-3,0,0,2,0.3827
1,-3,0,0,3,0.424
1,-3,0,1,-3,0.1632
1,-3,0,1,-2,0.1662
1,-3,0,1,-1,0.1722
1,-3,0,1,0,0.185
1,-3,0,1,1,0.2131
1,-3,0,1,2,0.2717
1,-3,0,1,3,0.3536
1,-3,0,2,-3,0.0788
1,-3,0,2,-2,0.0797
1,-3,0,2,-1,0.0817
1,-3,0,2,0,0.0859
1,-3,0,2,1,0.0956
1,-3,0,2,2,0.1209
1,-3,0,2,3,0.198
1,-3,0,3,-3,0.0267
1,-3,0,3,-2,0.0268
1,-3,0,3,-1,0.0272
1,-3,0,3,0,0.028
1,-3,0,3,1,0.0297
1,-3,0,3,2,0.0338
1,-3,0,3,3,0.0464
1,-3,1,-3,-3,0.4476
1,-3,1,-3,-2,0.4497
1,-3,1,-3,-1,0.4534
1,-3,1,-3,0,0.4592
1,-3,1,-3,1,0.4667
1,-3,1,-3,2,0.4743
1,-3,1,-3,3,0.4804
1,-3,1,-2,-3,0.4049
1,-3,1,-2,-2,0.4089
1,-3,1,-2,-1,0.4159
1,-3,1,-2,0,0.4273
1,-3,1,-2,1,0.4425
1,-3,1,-2,2,0.4583
1,-3,1,-2,3,0.471
1,-3,1,-1,-3,0.322
1,-3,1,-1,-2,0.328
1,-3,1,-1,-1,0.3394
1,-3,1,-1,0,0.3596
1,-3,1,-1,1,0.3897
1,-3,1,-1,2,0.4236
1,-3,1,-1,3,0.4511
1,-3,1,0,-3,0.1882
1,-3,1,0,-2,0.1933
1,-3,1,0,-1,0.2037
1,-3,1,0,0,0.2258
1,-3,1,0,1,0.2707
1,-3,1,0,2,0.3409
1,-3,1,0,3,0.4058
1,-3,1,1,-3,0.043
1,-3,1,1,-2,0.044
1,-3,1,1,-1,0.0462
1,-3,1,1,0,0.0512
1,-3,1,1,1,0.0649
1,-3,1,1,2,0.1186
1,-3,1,1,3,0.2797
1,-3,2,-3,-3,0.4436
1,-3,2,-3,-2,0.4462
1,-3,2,-3,-1,0.4507
1,-3,2,-3,0,0.4577
1,-3,2,-3,1,0.4667
1,-3,2,-3,2,0.4758
1,-3,2,-3,3,0.4831
1,-3,2,-2,-3,0.391
1,-3,2,-2,-2,0.3958
1,-3,2,-2,-1,0.4044
1,-3,2,-2,0,0.4183
1,-3,2,-2,1,0.4371
1,-3,2,-2,2,0.4565
1,-3,2,-2,3,0.4719
1,-3,2,-1,-3,0.286
1,-3,2,-1,-2,0.2929
1,-3,2,-1,-1,0.3064
1,-3,2,-1,0,0.3309
1,-3,2,-1,1,0.3693
1,-3,2,-1,2,0.4129
1,-3,2,-1,3,0.4476
1,-3,2,0,-3,0.1166
1,-3,2,0,-2,0.1206
1,-3,2,0,-1,0.1292
1,-3,2,0,0,0.1489
1,-3,2,0,1,0.1981
1,-3,2,0,2,0.2964
1,-3,2,0,3,0.3888
1,-3,3,-3,-3,0.4409
1,-3,3,-3,-2,0.4438
1,-3,3,-3,-1,0.4488
1,-3,3,-3,0,0.4566
1,-3,3,-3,1,0.4667
1,-3,3,-3,2,0.4768
1,-3,3,-3,3,0.4848
1,-3,3,-2,-3,0.3814
1,-3,3,-2,-2,0.3867
1,-3,3,-2,-1,0.3964
1,-3,3,-2,0,0.4121
1,-3,3,-2,1,0.4334
1,-3,3,-2,2,0.4553
1,-3,3,-2,3,0.4725
1,-3,3,-1,-3,0.2605
1,-3,3,-1,-2,0.2678
1,-3,3,-1,-1,0.2824
1,-3,3,-1,0,0.3099
1,-3,3,-1,1,0.3542
1,-3,3,-1,2,0.4053
1,-3,3,-1,3,0.4452
1,-3,3,0,-3,0.0661
1,-3,3,0,-2,0.0687
1,-3,3,0,-1,0.0744
1,-3,3,0,0,0.0886
1,-3,3,0,1,0.1322
1,-3,3,0,2,0.2558
1,-3,3,0,3,0.3759
1,-2,-3,-3,-3,0.4296
1,-2,-3,-3,-2,0.4299
1,-2,-3,-3,-1,0.4306
1,-2,-3,-3,0,0.4316
1,-2,-3,-3,1,0.4329
1,-2,-3,-3,2,0.4344
1,-2,-3,-3,3,0.4356
1,-2,-3,-2,-3,0.4224
1,-2,-3,-2,-2,0.4231
1,-2,-3,-2,-1,0.4242
1,-2,-3,-2,0,0.4261
1,-2,-3,-2,1,0.4286
1,-2,-3,-2,2,0.4313
1,-2,-3,-2,3,0.4337
1,-2,-3,-1,-3,0.4101
1,-2,-3,-1,-2,0.4112
1,-2,-3,-1,-1,0.413
1,-2,-3,-1,0,0.4161
1,-2,-3,-1,1,0.4205
1,-2,-3,-1,2,0.4255
1,-2,-3,-1,3,0.43
1,-2,-3,0,-3,0.3916
1,-2,-3,0,-2,0.393
1,-2,-3,0,-1,0.3956
1,-2,-3,0,0,0.4
1,-2,-3,0,1,0.4067
1,-2,-3,0,2,0.415
1,-2,-3,0,3,0.423
1,-2,-3,1,-3,0.3692
1,-2,-3,1,-2,0.3706
1,-2,-3,1,-1,0.3733
1,-2,-3,1,0,0.3782
1,-2,-3,1,1,0.3864
1,-2,-3,1,2,0.3978
1,-2,-3,1,3,0.4105
1,-2,-3,2,-3,0.3482
1,-2,-3,2,-2,0.3493
1,-2,-3,2,-1,0.3515
1,-2,-3,2,0,0.3556
1,-2,-3,2,1,0.363
1,-2,-3,2,2,0.375
1,-2,-3,2,3,0.3911
1,-2,-3,3,-3,0.3329
1,-2,-3,3,-2,0.3336
1,-2,-3,3,-1,0.335
1,-2,-3,3,0,0.3377
1,-2,-3,3,1,0.3428
1,-2,-3,3,2,0.3522
1,-2,-3,3,3,0.3672
1,-2,-2,-3,-3,0.4304
1,-2,-2,-3,-2,0.431
1,-2,-2,-3,-1,0.4322
1,-2,-2,-3,0,0.434
1,-2,-2,-3,1,0.4364
1,-2,-2,-3,2,0.4389
1,-2,-2,-3,3,0.4411
1,-2,-2,-2,-3,0.4174
1,-2,-2,-2,-2,0.4186
1,-2,-2,-2,-1,0.4207
1,-2,-2,-2,0,0.424
1,-2,-2,-2,1,0.4286
1,-2,-2,-2,2,0.4335
1,-2,-2,-2,3,0.4377
1,-2,-2,-1,-3,0.3947
1,-2,-2,-1,-2,0.3966
1,-2,-2,-1,-1,0.4
1,-2,-2,-1,0,0.4057
1,-2,-2,-1,1,0.4137
1,-2,-2,-1,2,0.4229
1,-2,-2,-1,3,0.4311
1,-2,-2,0,-3,0.36
1,-2,-2,0,-2,0.3625
1,-2,-2,0,-1,0.367
1,-2,-2,0,0,0.375
1,-2,-2,0,1,0.3874
1,-2,-2,0,2,0.4031
1,-2,-2,0,3,0.4182
1,-2,-2,1,-3,0.3184
1,-2,-2,1,-2,0.3206
1,-2,-2,1,-1,0.325
1,-2,-2,1,0,0.3333
1,-2,-2,1,1,0.3478
1,-2,-2,1,2,0.3695
1,-2,-2,1,3,0.3943
1,-2,-2,2,-3,0.281
1,-2,-2,2,-2,0.2826
1,-2,-2,2,-1,0.2857
1,-2,-2,2,0,0.2918
1,-2,-2,2,1,0.3035
1,-2,-2,2,2,0.3243
1,-2,-2,2,3,0.3552
1,-2,-2,3,-3,0.255
1,-2,-2,3,-2,0.2559
1,-2,-2,3,-1,0.2577
1,-2,-2,3,0,0.2613
1,-2,-2,3,1,0.2684
1,-2,-2,3,2,0.2823
1,-2,-2,3,3,0.3077
1,-2,-1,-3,-3,0.4316
1,-2,-1,-3,-2,0.4327
1,-2,-1,-3,-1,0.4346
1,-2,-1,-3,0,0.4376
1,-2,-1,-3,1,0.4415
1,-2,-1,-3,2,0.4457
1,-2,-1,-3,3,0.4492
1,-2,-1,-2,-3,0.4098
1,-2,-1,-2,-2,0.4118
1,-2,-1,-2,-1,0.4153
1,-2,-1,-2,0,0.4209
1,-2,-1,-2,1,0.4286
1,-2,-1,-2,2,0.4368
1,-2,-1,-2,3,0.4438
1,-2,-1,-1,-3,0.3704
1,-2,-1,-1,-2,0.3736
1,-2,-1,-1,-1,0.3793
1,-2,-1,-1,0,0.389
1,-2,-1,-1,1,0.403
1,-2,-1,-1,2,0.4189
1,-2,-1,-1,3,0.4328
1,-2,-1,0,-3,0.3093
1,-2,-1,0,-2,0.313
1,-2,-1,0,-1,0.3202
1,-2,-1,0,0,0.3333
1,-2,-1,0,1,0.3549
1,-2,-1,0,2,0.3834
1,-2,-1,0,3,0.4106
1,-2,-1,1,-3,0.2375
1,-2,-1,1,-2,0.2404
1,-2,-1,1,-1,0.2461
1,-2,-1,1,0,0.2577
1,-2,-1,1,1,0.28
1,-2,-1,1,2,0.3182
1,-2,-1,1,3,0.3657
1,-2,-1,2,-3,0.1771
1,-2,-1,2,-2,0.1786
1,-2,-1,2,-1,0.1818
1,-2,-1,2,0,0.1883
1,-2,-1,2,1,0.202
1,-2,-1,2,2,0.2308
1,-2,-1,2,3,0.2853
1,-2,-1,3,-3,0.1376
1,-2,-1,3,-2,0.1384
1,-2,-1,3,-1,0.1398
1,-2,-1,3,0,0.1429
1,-2,-1,3,1,0.1492
1,-2,-1,3,2,0.1628
1,-2,-1,3,3,0.194
1,-2,0,-3,-3,0.4331
1,-2,0,-3,-2,0.4347
1,-2,0,-3,-1,0.4376
1,-2,0,-3,0,0.4421
1,-2,0,-3,1,0.4479
1,-2,0,-3,2,0.454
1,-2,0,-3,3,0.4591
1,-2,0,-2,-3,0.4
1,-2,0,-2,-2,0.403
1,-2,0,-2,-1,0.4083
1,-2,0,-2,0,0.4169
1,-2,0,-2,1,0.4286
1,-2,0,-2,2,0.441
1,-2,0,-2,3,0.4513
1,-2,0,-1,-3,0.3381
1,-2,0,-1,-2,0.3427
1,-2,0,-1,-1,0.3514
1,-2,0,-1,0,0.3663
1,-2,0,-1,1,0.3883
1,-2,0,-1,2,0.4136
1,-2,0,-1,3,0.435
1,-2,0,0,-3,0.2403
1,-2,0,0,-2,0.245
1,-2,0,0,-1,0.2543
1,-2,0,0,0,0.2727
1,-2,0,0,1,0.3062
1,-2,0,0,2,0.3542
1,-2,0,0,3,0.4
1,-2,0,1,-3,0.13
1,-2,0,1,-2,0.1324
1,-2,0,1,-1,0.1373
1,-2,0,1,0,0.148
1,-2,0,1,1,0.1724
1,-2,0,1,2,0.2287
1,-2,0,1,3,0.3187
1,-2,0,2,-3,0.0444
1,-2,0,2,-2,0.045
1,-2,0,2,-1,0.0461
1,-2,0,2,0,0.0485
1,-2,0,2,1,0.0542
1,-2,0,2,2,0.0698
1,-2,0,2,3,0.1312
1,-2,1,-3,-3,0.4346
1,-2,1,-3,-2,0.4367
1,-2,1,-3,-1,0.4406
1,-2,1,-3,0,0.4465
1,-2,1,-3,1,0.4543
1,-2,1,-3,2,0.4622
1,-2,1,-3,3,0.4687
1,-2,1,-2,-3,0.3899
1,-2,1,-2,-2,0.3939
1,-2,1,-2,-1,0.4011
1,-2,1,-2,0,0.4128
1,-2,1,-2,1,0.4286
1,-2,1,-2,2,0.4452
1,-2,1,-2,3,0.4587
1,-2,1,-1,-3,0.3035
1,-2,1,-1,-2,0.3094
1,-2,1,-1,-1,0.3208
1,-2,1,-1,0,0.3411
1,-2,1,-1,1,0.3722
1,-2,1,-1,2,0.4079
1,-2,1,-1,3,0.4373
1,-2,1,0,-3,0.1653
1,-2,1,0,-2,0.1699
1,-2,1,0,-1,0.1794
1,-2,1,0,0,0.2
1,-2,1,0,1,0.2438
1,-2,1,0,2,0.3174
1,-2,1,0,3,0.388
1,-2,1,1,-3,0.0176
1,-2,1,1,-2,0.018
1,-2,1,1,-1,0.0189
1,-2,1,1,0,0.021
1,-2,1,1,1,0.027
1,-2,1,1,2,0.0568
1,-2,1,1,3,0.2403
1,-2,2,-3,-3,0.4357
1,-2,2,-3,-2,0.4384
1,-2,2,-3,-1,0.4429
1,-2,2,-3,0,0.45
1,-2,2,-3,1,0.4593
1,-2,2,-3,2,0.4686
1,-2,2,-3,3,0.4762
1,-2,2,-2,-3,0.3817
1,-2,2,-2,-2,0.3865
1,-2,2,-2,-1,0.3952
1,-2,2,-2,0,0.4094
1,-2,2,-2,1,0.4286
1,-2,2,-2,2,0.4486
1,-2,2,-2,3,0.4645
1,-2,2,-1,-3,0.274
1,-2,2,-1,-2,0.2808
1,-2,2,-1,-1,0.2941
1,-2,2,-1,0,0.3188
1,-2,2,-1,1,0.3578
1,-2,2,-1,2,0.403
1,-2,2,-1,3,0.4392
1,-2,2,0,-3,0.1014
1,-2,2,0,-2,0.1049
1,-2,2,0,-1,0.1126
1,-2,2,0,0,0.1304
1,-2,2,0,1,0.177
1,-2,2,0,2,0.2783
1,-2,2,0,3,0.377
1,-2,3,-3,-3,0.4365
1,-2,3,-3,-2,0.4394
1,-2,3,-3,-1,0.4445
1,-2,3,-3,0,0.4524
1,-2,3,-3,1,0.4626
1,-2,3,-3,2,0.4729
1,-2,3,-3,3,0.4811
1,-2,3,-2,-3,0.3761
1,-2,3,-2,-2,0.3814
1,-2,3,-2,-1,0.3912
1,-2,3,-2,0,0.407
1,-2,3,-2,1,0.4286
1,-2,3,-2,2,0.4509
1,-2,3,-2,3,0.4684
1,-2,3,-1,-3,0.2535
1,-2,3,-1,-2,0.2607
1,-2,3,-1,-1,0.2752
1,-2,3,-1,0,0.3026
1,-2,3,-1,1,0.3474
1,-2,3,-1,2,0.3996
1,-2,3,-1,3,0.4405
1,-2,3,0,-3,0.0571
1,-2,3,0,-2,0.0594
1,-2,3,0,-1,0.0644
1,-2,3,0,0,0.0769
1,-2,3,0,1,0.117
1,-2,3,0,2,0.2428
1,-2,3,0,3,0.3688
1,-1,-3,-3,-3,0.3468
1,-1,-3,-3,-2,0.3472
1,-1,-3,-3,-1,0.3479
1,-1,-3,-3,0,0.349
1,-1,-3,-3,1,0.3506
1,-1,-3,-3,2,0.3525
1,-1,-3,-3,3,0.3542
1,-1,-3,-2,-3,0.3376
1,-1,-3,-2,-2,0.3382
1,-1,-3,-2,-1,0.3395
1,-1,-3,-2,0,0.3415
1,-1,-3,-2,1,0.3445
1,-1,-3,-2,2,0.348
1,-1,-3,-2,3,0.3513
1,-1,-3,-1,-3,0.322
1,-1,-3,-1,-2,0.3231
1,-1,-3,-1,-1,0.325
1,-1,-3,-1,0,0.3283
1,-1,-3,-1,1,0.3333
1,-1,-3,-1,2,0.3396
1,-1,-3,-1,3,0.3457
1,-1,-3,0,-3,0.2996
1,-1,-3,0,-2,0.3009
1,-1,-3,0,-1,0.3033
1,-1,-3,0,0,0.3077
1,-1,-3,0,1,0.3149
1,-1,-3,0,2,0.3247
1,-1,-3,0,3,0.3353
1,-1,-3,1,-3,0.2737
1,-1,-3,1,-2,0.2749
1,-1,-3,1,-1,0.2772
1,-1,-3,1,0,0.2816
1,-1,-3,1,1,0.2895
1,-1,-3,1,2,0.3018
1,-1,-3,1,3,0.3174
1,-1,-3,2,-3,0.2509
1,-1,-3,2,-2,0.2517
1,-1,-3,2,-1,0.2534
1,-1,-3,2,0,0.2567
1,-1,-3,2,1,0.263
1,-1,-3,2,2,0.2742
1,-1,-3,2,3,0.2915
1,-1,-3,3,-3,0.2349
1,-1,-3,3,-2,0.2354
1,-1,-3,3,-1,0.2364
1,-1,-3,3,0,0.2384
1,-1,-3,3,1,0.2424
1,-1,-3,3,2,0.25
1,-1,-3,3,3,0.2636
1,-1,-2,-3,-3,0.3571
1,-1,-2,-3,-2,0.3578
1,-1,-2,-3,-1,0.3591
1,-1,-2,-3,0,0.3611
1,-1,-2,-3,1,0.364
1,-1,-2,-3,2,0.3672
1,-1,-2,-3,3,0.3701
1,-1,-2,-2,-3,0.3409
1,-1,-2,-2,-2,0.3421
1,-1,-2,-2,-1,0.3443
1,-1,-2,-2,0,0.348
1,-1,-2,-2,1,0.3534
1,-1,-2,-2,2,0.3596
1,-1,-2,-2,3,0.3653
1,-1,-2,-1,-3,0.3129
1,-1,-2,-1,-2,0.3147
1,-1,-2,-1,-1,0.3182
1,-1,-2,-1,0,0.3242
1,-1,-2,-1,1,0.3333
1,-1,-2,-1,2,0.3447
1,-1,-2,-1,3,0.3557
1,-1,-2,0,-3,0.2717
1,-1,-2,0,-2,0.2738
1,-1,-2,0,-1,0.278
1,-1,-2,0,0,0.2857
1,-1,-2,0,1,0.2987
1,-1,-2,0,2,0.3172
1,-1,-2,0,3,0.337
1,-1,-2,1,-3,0.2247
1,-1,-2,1,-2,0.2265
1,-1,-2,1,-1,0.23
1,-1,-2,1,0,0.2369
1,-1,-2,1,1,0.25
1,-1,-2,1,2,0.2724
1,-1,-2,1,3,0.3026
1,-1,-2,2,-3,0.1847
1,-1,-2,2,-2,0.1858
1,-1,-2,2,-1,0.188
1,-1,-2,2,0,0.1924
1,-1,-2,2,1,0.2013
1,-1,-2,2,2,0.2188
1,-1,-2,2,3,0.25
1,-1,-2,3,-3,0.1579
1,-1,-2,3,-2,0.1584
1,-1,-2,3,-1,0.1596
1,-1,-2,3,0,0.1619
1,-1,-2,3,1,0.1667
1,-1,-2,3,2,0.1764
1,-1,-2,3,3,0.1964
1,-1,-1,-3,-3,0.3721
1,-1,-1,-3,-2,0.3733
1,-1,-1,-3,-1,0.3753
1,-1,-1,-3,0,0.3787
1,-1,-1,-3,1,0.3833
1,-1,-1,-3,2,0.3884
1,-1,-1,-3,3,0.3928
1,-1,-1,-2,-3,0.3458
1,-1,-1,-2,-2,0.3478
1,-1,-1,-2,-1,0.3515
1,-1,-1,-2,0,0.3577
1,-1,-1,-2,1,0.3665
1,-1,-1,-2,2,0.3766
1,-1,-1,-2,3,0.3855
1,-1,-1,-1,-3,0.299
1,-1,-1,-1,-2,0.302
1,-1,-1,-1,-1,0.3077
1,-1,-1,-1,0,0.3177
1,-1,-1,-1,1,0.3333
1,-1,-1,-1,2,0.3526
1,-1,-1,-1,3,0.3706
1,-1,-1,0,-3,0.2286
1,-1,-1,0,-2,0.2317
1,-1,-1,0,-1,0.238
1,-1,-1,0,0,0.25
1,-1,-1,0,1,0.2718
1,-1,-1,0,2,0.3045
1,-1,-1,0,3,0.3397
1,-1,-1,1,-3,0.1499
1,-1,-1,1,-2,0.1518
1,-1,-1,1,-1,0.1559
1,-1,-1,1,0,0.1642
1,-1,-1,1,1,0.1818
1,-1,-1,1,2,0.2179
1,-1,-1,1,3,0.2754
1,-1,-1,2,-3,0.0867
1,-1,-1,2,-2,0.0875
1,-1,-1,2,-1,0.0891
1,-1,-1,2,0,0.0925
1,-1,-1,2,1,0.1
1,-1,-1,2,2,0.1176
1,-1,-1,2,3,0.1631
1,-1,-1,3,-3,0.0466
1,-1,-1,3,-2,0.0469
1,-1,-1,3,-1,0.0474
1,-1,-1,3,0,0.0484
1,-1,-1,3,1,0.0507
1,-1,-1,3,2,0.0557
1,-1,-1,3,3,0.069
1,-1,0,-3,-3,0.3898
1,-1,0,-3,-2,0.3916
1,-1,0,-3,-1,0.3946
1,-1,0,-3,0,0.3995
1,-1,0,-3,1,0.4061
1,-1,0,-3,2,0.4132
1,-1,0,-3,3,0.4192
1,-1,0,-2,-3,0.3518
1,-1,0,-2,-2,0.3548
1,-1,0,-2,-1,0.3604
1,-1,0,-2,0,0.3696
1,-1,0,-2,1,0.3826
1,-1,0,-2,2,0.3971
1,-1,0,-2,3,0.4095
1,-1,0,-1,-3,0.2813
1,-1,0,-1,-2,0.2857
1,-1,0,-1,-1,0.2941
1,-1,0,-1,0,0.3093
1,-1,0,-1,1,0.3333
1,-1,0,-1,2,0.3629
1,-1,0,-1,3,0.3891
1,-1,0,0,-3,0.1729
1,-1,0,0,-2,0.1766
1,-1,0,0,-1,0.1842
1,-1,0,0,0,0.2
1,-1,0,0,1,0.2319
1,-1,0,0,2,0.2857
1,-1,0,0,3,0.3434
1,-1,0,1,-3,0.0559
1,-1,0,1,-2,0.057
1,-1,0,1,-1,0.0592
1,-1,0,1,0,0.0643
1,-1,0,1,1,0.0769
1,-1,0,1,2,0.116
1,-1,0,1,3,0.2249
1,-1,1,-3,-3,0.4066
1,-1,1,-3,-2,0.4089
1,-1,1,-3,-1,0.4128
1,-1,1,-3,0,0.4191
1,-1,1,-3,1,0.4275
1,-1,1,-3,2,0.4363
1,-1,1,-3,3,0.4436
1,-1,1,-2,-3,0.3576
1,-1,1,-2,-2,0.3617
1,-1,1,-2,-1,0.3691
1,-1,1,-2,0,0.3813
1,-1,1,-2,1,0.3984
1,-1,1,-2,2,0.4169
1,-1,1,-2,3,0.4321
1,-1,1,-1,-3,0.2634
1,-1,1,-1,-2,0.269
1,-1,1,-1,-1,0.28
1,-1,1,-1,0,0.3004
1,-1,1,-1,1,0.3333
1,-1,1,-1,2,0.3734
1,-1,1,-1,3,0.4072
1,-1,1,0,-3,0.1159
1,-1,1,0,-2,0.1193
1,-1,1,0,-1,0.1266
1,-1,1,0,0,0.1429
1,-1,1,0,1,0.1818
1,-1,1,0,2,0.2618
1,-1,1,0,3,0.3475
1,-1,2,-3,-3,0.4194
1,-1,2,-3,-2,0.422
1,-1,2,-3,-1,0.4267
1,-1,2,-3,0,0.4341
1,-1,2,-3,1,0.4438
1,-1,2,-3,2,0.4537
1,-1,2,-3,3,0.4618
1,-1,2,-2,-3,0.3622
1,-1,2,-2,-2,0.3671
1,-1,2,-2,-1,0.3759
1,-1,2,-2,0,0.3905
1,-1,2,-2,1,0.4107
1,-1,2,-2,2,0.432
1,-1,2,-2,3,0.4492
1,-1,2,-1,-3,0.2488
1,-1,2,-1,-2,0.2554
1,-1,2,-1,-1,0.2683
1,-1,2,-1,0,0.2928
1,-1,2,-1,1,0.3333
1,-1,2,-1,2,0.382
1,-1,2,-1,3,0.4214
1,-1,2,0,-3,0.0696
1,-1,2,0,-2,0.0721
1,-1,2,0,-1,0.0776
1,-1,2,0,0,0.0909
1,-1,2,0,1,0.1294
1,-1,2,0,2,0.2362
1,-1,2,0,3,0.3511
